'Time [h]';'Power [W]'
0.0;231.0094614256648
0.16666666666666666;228.98490155255664
0.3333333333333333;226.220035026253
0.5;222.7868045776688
0.6666666666666666;218.75715293771887
0.8333333333333334;214.20302283731826
1.0;209.19635700738175
1.1666666666666667;203.80909817882434
1.3333333333333333;198.11318908256084
1.5;192.1805724495062
1.6666666666666667;186.08319101057535
1.8333333333333333;179.8929874966832
2.0;173.68190463874458
2.1666666666666665;167.52188516767447
2.3333333333333335;161.48487181438767
2.5;155.64280730979922
2.6666666666666665;150.06763438482395
2.8333333333333335;144.83129577037676
3.0;140.00573419737262
3.1666666666666665;135.64901145164674
3.3333333333333335;131.76366553871603
3.5;128.33835351901774
3.6666666666666665;125.36173245298917
3.8333333333333335;122.82245940106758
4.0;120.70919142369016
4.166666666666667;119.01058558129431
4.333333333333333;117.71529893431715
4.5;116.81198854319602
4.666666666666667;116.28931146836821
4.833333333333333;116.13592477027093
5.0;116.34048550934148
5.166666666666667;116.89165074601708
5.333333333333333;117.77807754073508
5.5;118.98842295393264
5.666666666666667;120.51134404604709
5.833333333333333;122.33549787751566
6.0;124.44954150877565
6.166666666666667;126.84199464176729
6.333333333333333;129.50082754444267
6.5;132.413873126257
6.666666666666667;135.56896429666526
6.833333333333333;138.95393396512262
7.0;142.55661504108423
7.166666666666667;146.36484043400515
7.333333333333333;150.36644305334045
7.5;154.54925580854535
7.666666666666667;158.90111160907486
7.833333333333333;163.40984336438413
8.0;168.06328398392827
8.166666666666666;172.8492663771623
8.333333333333334;177.75562345354157
8.5;182.7701881225209
8.666666666666666;187.88079329355557
8.833333333333334;193.0752718761006
9.0;198.3414567796112
9.166666666666666;203.66253948573018
9.333333333333334;209.00314576485192
9.5;214.3232599595584
9.666666666666666;219.5828664124318
9.833333333333334;224.74194946605422
10.0;229.76049346300758
10.166666666666666;234.59848274587412
10.333333333333334;239.21590165723583
10.5;243.57273453967485
10.666666666666666;247.62896573577322
10.833333333333334;251.34457958811313
11.0;254.67956043927654
11.166666666666666;257.5938926318455
11.333333333333334;260.04756050840234
11.5;262.0005484115289
11.666666666666666;263.41284068380736
11.833333333333334;264.2444216678198
12.0;264.45527570614826
12.166666666666666;264.0207559791486
12.333333333333334;262.9776910182713
12.5;261.3782781927408
12.666666666666666;259.2747148717813
12.833333333333334;256.7191984246171
13.0;253.76392622047257
13.166666666666666;250.46109562857188
13.333333333333334;246.86290401813937
13.5;243.02154875839938
13.666666666666666;238.98922721857622
13.833333333333334;234.81813676789398
14.0;230.56047477557726
14.166666666666666;226.26843861085013
14.333333333333334;221.9942256429369
14.5;217.790033241062
14.666666666666666;213.70805877444965
14.833333333333334;209.80049961232405
15.0;206.11955312390964
15.166666666666666;202.70926254193938
15.333333333333334;199.58105455318076
15.5;196.7382017079102
15.666666666666666;194.18397655640402
15.833333333333334;191.92165164893856
16.0;189.95449953579003
16.166666666666668;188.28579276723485
16.333333333333332;186.91880389354935
16.5;185.85680546500973
16.666666666666668;185.10307003189234
16.833333333333332;184.6608701444736
17.0;184.5334783530297
17.166666666666668;184.72416720783698
17.333333333333332;185.23620925917186
17.5;186.0728770573105
17.666666666666668;187.23744315252938
17.833333333333332;188.73318009510464
18.0;190.56336043531272
18.166666666666668;192.7264985006063
18.333333333333332;195.2020757271434
18.5;197.96481532825882
18.666666666666668;200.98944051728685
18.833333333333332;204.25067450756205
19.0;207.7232405124191
19.166666666666668;211.38186174519242
19.333333333333332;215.20126141921654
19.5;219.156162747826
19.666666666666668;223.22128894435542
19.833333333333332;227.37136322213908
20.0;231.58110879451183
20.166666666666668;235.82524887480807
20.333333333333332;240.07850667636222
20.5;244.315605412509
20.666666666666668;248.51126829658278
20.833333333333332;252.64021854191822
21.0;256.67717936184977
21.166666666666668;260.58068613914
21.333333333333332;264.24452293426344
21.5;267.54628597712264
21.666666666666668;270.36357149762006
21.833333333333332;272.57397572565833
22.0;274.05509489113996
22.166666666666668;274.68452522396746
22.333333333333332;274.3398629540434
22.5;272.8987043112703
22.666666666666668;270.3018345669563
22.833333333333332;266.7427951580317
23.0;262.47831656283216
23.166666666666668;257.7651292596938
23.333333333333332;252.85996372695251
23.5;248.01955044294385
23.666666666666668;243.50061988600393
23.833333333333332;239.55990253446868
