0.00	45.14
0.10	40.08
0.20	36.47
0.30	34.53
0.40	35.12
0.50	35.04
1.00	32.46
1.10	31.06
1.20	31.24
1.30	30.82
1.40	31.10
1.50	30.22
2.00	26.85
2.10	21.75
2.20	17.33
2.30	15.45
2.40	13.26
2.50	12.38
3.00	12.87
3.10	12.85
3.20	9.88
3.30	9.61
3.40	9.47
3.50	8.43
4.00	9.25
4.10	7.99
4.20	8.41
4.30	8.34
4.40	8.44
4.50	9.20
5.00	9.91
5.10	9.15
5.20	9.34
5.30	10.32
5.40	10.49
5.50	9.24
6.00	13.95
6.10	17.34
6.20	19.77
6.30	20.49
6.40	23.69
6.50	29.26
7.00	35.06
7.10	39.65
7.20	40.76
7.30	37.70
7.40	33.87
7.50	33.90
8.00	34.22
8.10	32.03
8.20	31.26
8.30	32.16
8.40	33.91
8.50	42.35
9.00	47.67
9.10	48.21
9.20	52.07
9.30	50.58
9.40	47.48
9.50	41.26
10.00	41.51
10.10	40.27
10.20	41.09
10.30	44.20
10.40	45.60
10.50	44.63
11.00	45.43
11.10	46.07
11.20	42.00
11.30	39.74
11.40	40.24
11.50	45.30
12.00	41.60
12.10	40.44
12.20	40.45
12.30	37.09
12.40	37.64
12.50	37.36
13.00	39.65
13.10	43.40
13.20	45.39
13.30	46.42
13.40	48.48
13.50	49.91
14.00	51.09
14.10	53.57
14.20	49.17
14.30	47.75
14.40	45.02
14.50	46.02
15.00	48.44
15.10	51.88
15.20	51.24
15.30	54.36
15.40	54.61
15.50	55.31
16.00	55.88
16.10	54.99
16.20	58.40
16.30	62.42
16.40	66.02
16.50	72.17
17.00	76.29
17.10	84.92
17.20	91.45
17.30	94.92
17.40	95.77
17.50	99.48
18.00	103.36
18.10	109.96
18.20	110.29
18.30	112.99
18.40	116.59
18.50	119.54
19.00	114.05
19.10	113.09
19.20	109.81
19.30	109.23
19.40	109.64
19.50	107.44
20.00	105.74
20.10	112.29
20.20	112.90
20.30	111.55
20.40	108.12
20.50	102.95
21.00	101.33
21.10	103.88
21.20	106.92
21.30	108.48
21.40	106.09
21.50	102.46
22.00	105.23
22.10	105.26
22.20	99.42
22.30	91.87
22.40	88.74
22.50	82.22
23.00	75.07
23.10	75.64
23.20	67.15
23.30	61.83
23.40	54.25
23.50	48.86
