0.00	58.04
0.10	57.31
0.20	57.88
0.30	56.85
0.40	57.23
0.50	55.12
1.00	55.56
1.10	58.00
1.20	58.00
1.30	55.16
1.40	61.71
1.50	56.82
2.00	57.00
2.10	57.52
2.20	56.00
2.30	54.83
2.40	55.33
2.50	58.83
3.00	55.94
3.10	57.78
3.20	52.99
3.30	53.67
3.40	56.94
3.50	57.10
4.00	62.35
4.10	53.82
4.20	56.79
4.30	55.20
4.40	55.09
4.50	57.61
5.00	55.22
5.10	55.35
5.20	57.09
5.30	54.52
5.40	52.06
5.50	53.81
6.00	55.72
6.10	55.87
6.20	54.50
6.30	54.80
6.40	53.11
6.50	53.90
7.00	55.13
7.10	57.43
7.20	55.67
7.30	54.91
7.40	53.90
7.50	53.12
8.00	55.30
8.10	55.89
8.20	53.37
8.30	54.38
8.40	55.38
8.50	58.45
9.00	56.73
9.10	55.75
9.20	54.72
9.30	53.11
9.40	55.17
9.50	53.83
10.00	53.67
10.10	56.88
10.20	56.83
10.30	56.55
10.40	53.55
10.50	56.81
11.00	60.15
11.10	56.71
11.20	56.07
11.30	54.70
11.40	56.10
11.50	58.98
12.00	58.57
12.10	55.67
12.20	63.42
12.30	58.55
12.40	58.79
12.50	59.22
13.00	57.72
13.10	58.50
13.20	58.26
13.30	56.63
13.40	57.45
13.50	58.69
14.00	59.73
14.10	56.81
14.20	58.10
14.30	56.13
14.40	55.80
14.50	55.05
15.00	58.01
15.10	59.55
15.20	60.54
15.30	61.38
15.40	55.16
15.50	57.13
16.00	57.38
16.10	58.76
16.20	58.95
16.30	57.36
16.40	55.96
16.50	56.84
17.00	59.85
17.10	58.00
17.20	56.68
17.30	59.46
17.40	60.43
17.50	59.14
18.00	57.85
18.10	57.39
18.20	56.93
18.30	59.58
18.40	56.93
18.50	59.27
19.00	59.40
19.10	59.80
19.20	58.66
19.30	59.72
19.40	57.53
19.50	55.95
20.00	56.58
20.10	58.54
20.20	57.80
20.30	59.29
20.40	59.48
20.50	58.81
21.00	57.86
21.10	59.73
21.20	58.54
21.30	57.24
21.40	57.35
21.50	58.20
22.00	56.13
22.10	57.99
22.20	57.54
22.30	56.80
22.40	60.56
22.50	57.85
23.00	55.90
23.10	54.67
23.20	56.09
23.30	56.54
23.40	59.27
23.50	56.58
