0.0000000;0.0166667;0.0333333;0.0500000;0.0666667;0.0833333;0.1000000;0.1166667;0.1333333;0.1500000;0.1666667;0.1833333;0.2000000;0.2166667;0.2333333;0.2500000;0.2666667;0.2833333;0.3000000;0.3166667;0.3333333;0.3500000;0.3666667;0.3833333;0.4000000;0.4166667;0.4333333;0.4500000;0.4666667;0.4833333;0.5000000;0.5166667;0.5333333;0.5500000;0.5666667;0.5833333;0.6000000;0.6166667;0.6333333;0.6500000;0.6666667;0.6833333;0.7000000;0.7166667;0.7333333;0.7500000;0.7666667;0.7833333;0.8000000;0.8166667;0.8333333;0.8500000;0.8666667;0.8833333;0.9000000;0.9166667;0.9333333;0.9500000;0.9666667;0.9833333;1.0000000;1.0166667;1.0333333;1.0500000;1.0666667;1.0833333;1.1000000;1.1166667;1.1333333;1.1500000;1.1666667;1.1833333;1.2000000;1.2166667;1.2333333;1.2500000;1.2666667;1.2833333;1.3000000;1.3166667;1.3333333;1.3500000;1.3666667;1.3833333;1.4000000;1.4166667;1.4333333;1.4500000;1.4666667;1.4833333;1.5000000;1.5166667;1.5333333;1.5500000;1.5666667;1.5833333;1.6000000;1.6166667;1.6333333;1.6500000;1.6666667;1.6833333;1.7000000;1.7166667;1.7333333;1.7500000;1.7666667;1.7833333;1.8000000;1.8166667;1.8333333;1.8500000;1.8666667;1.8833333;1.9000000;1.9166667;1.9333333;1.9500000;1.9666667;1.9833333;2.0000000;2.0166667;2.0333333;2.0500000;2.0666667;2.0833333;2.1000000;2.1166667;2.1333333;2.1500000;2.1666667;2.1833333;2.2000000;2.2166667;2.2333333;2.2500000;2.2666667;2.2833333;2.3000000;2.3166667;2.3333333;2.3500000;2.3666667;2.3833333;2.4000000;2.4166667;2.4333333;2.4500000;2.4666667;2.4833333;2.5000000;2.5166667;2.5333333;2.5500000;2.5666667;2.5833333;2.6000000;2.6166667;2.6333333;2.6500000;2.6666667;2.6833333;2.7000000;2.7166667;2.7333333;2.7500000;2.7666667;2.7833333;2.8000000;2.8166667;2.8333333;2.8500000;2.8666667;2.8833333;2.9000000;2.9166667;2.9333333;2.9500000;2.9666667;2.9833333;3.0000000;3.0166667;3.0333333;3.0500000;3.0666667;3.0833333;3.1000000;3.1166667;3.1333333;3.1500000;3.1666667;3.1833333;3.2000000;3.2166667;3.2333333;3.2500000;3.2666667;3.2833333;3.3000000;3.3166667;3.3333333;3.3500000;3.3666667;3.3833333;3.4000000;3.4166667;3.4333333;3.4500000;3.4666667;3.4833333;3.5000000;3.5166667;3.5333333;3.5500000;3.5666667;3.5833333;3.6000000;3.6166667;3.6333333;3.6500000;3.6666667;3.6833333;3.7000000;3.7166667;3.7333333;3.7500000;3.7666667;3.7833333;3.8000000;3.8166667;3.8333333;3.8500000;3.8666667;3.8833333;3.9000000;3.9166667;3.9333333;3.9500000;3.9666667;3.9833333;4.0000000;4.0166667;4.0333333;4.0500000;4.0666667;4.0833333;4.1000000;4.1166667;4.1333333;4.1500000;4.1666667;4.1833333;4.2000000;4.2166667;4.2333333;4.2500000;4.2666667;4.2833333;4.3000000;4.3166667;4.3333333;4.3500000;4.3666667;4.3833333;4.4000000;4.4166667;4.4333333;4.4500000;4.4666667;4.4833333;4.5000000;4.5166667;4.5333333;4.5500000;4.5666667;4.5833333;4.6000000;4.6166667;4.6333333;4.6500000;4.6666667;4.6833333;4.7000000;4.7166667;4.7333333;4.7500000;4.7666667;4.7833333;4.8000000;4.8166667;4.8333333;4.8500000;4.8666667;4.8833333;4.9000000;4.9166667;4.9333333;4.9500000;4.9666667;4.9833333;5.0000000;5.0166667;5.0333333;5.0500000;5.0666667;5.0833333;5.1000000;5.1166667;5.1333333;5.1500000;5.1666667;5.1833333;5.2000000;5.2166667;5.2333333;5.2500000;5.2666667;5.2833333;5.3000000;5.3166667;5.3333333;5.3500000;5.3666667;5.3833333;5.4000000;5.4166667;5.4333333;5.4500000;5.4666667;5.4833333;5.5000000;5.5166667;5.5333333;5.5500000;5.5666667;5.5833333;5.6000000;5.6166667;5.6333333;5.6500000;5.6666667;5.6833333;5.7000000;5.7166667;5.7333333;5.7500000;5.7666667;5.7833333;5.8000000;5.8166667;5.8333333;5.8500000;5.8666667;5.8833333;5.9000000;5.9166667;5.9333333;5.9500000;5.9666667;5.9833333;6.0000000;6.0166667;6.0333333;6.0500000;6.0666667;6.0833333;6.1000000;6.1166667;6.1333333;6.1500000;6.1666667;6.1833333;6.2000000;6.2166667;6.2333333;6.2500000;6.2666667;6.2833333;6.3000000;6.3166667;6.3333333;6.3500000;6.3666667;6.3833333;6.4000000;6.4166667;6.4333333;6.4500000;6.4666667;6.4833333;6.5000000;6.5166667;6.5333333;6.5500000;6.5666667;6.5833333;6.6000000;6.6166667;6.6333333;6.6500000;6.6666667;6.6833333;6.7000000;6.7166667;6.7333333;6.7500000;6.7666667;6.7833333;6.8000000;6.8166667;6.8333333;6.8500000;6.8666667;6.8833333;6.9000000;6.9166667;6.9333333;6.9500000;6.9666667;6.9833333;7.0000000;7.0166667;7.0333333;7.0500000;7.0666667;7.0833333;7.1000000;7.1166667;7.1333333;7.1500000;7.1666667;7.1833333;7.2000000;7.2166667;7.2333333;7.2500000;7.2666667;7.2833333;7.3000000;7.3166667;7.3333333;7.3500000;7.3666667;7.3833333;7.4000000;7.4166667;7.4333333;7.4500000;7.4666667;7.4833333;7.5000000;7.5166667;7.5333333;7.5500000;7.5666667;7.5833333;7.6000000;7.6166667;7.6333333;7.6500000;7.6666667;7.6833333;7.7000000;7.7166667;7.7333333;7.7500000;7.7666667;7.7833333;7.8000000;7.8166667;7.8333333;7.8500000;7.8666667;7.8833333;7.9000000;7.9166667;7.9333333;7.9500000;7.9666667;7.9833333;8.0000000;8.0166667;8.0333333;8.0500000;8.0666667;8.0833333;8.1000000;8.1166667;8.1333333;8.1500000;8.1666667;8.1833333;8.2000000;8.2166667;8.2333333;8.2500000;8.2666667;8.2833333;8.3000000;8.3166667;8.3333333;8.3500000;8.3666667;8.3833333;8.4000000;8.4166667;8.4333333;8.4500000;8.4666667;8.4833333;8.5000000;8.5166667;8.5333333;8.5500000;8.5666667;8.5833333;8.6000000;8.6166667;8.6333333;8.6500000;8.6666667;8.6833333;8.7000000;8.7166667;8.7333333;8.7500000;8.7666667;8.7833333;8.8000000;8.8166667;8.8333333;8.8500000;8.8666667;8.8833333;8.9000000;8.9166667;8.9333333;8.9500000;8.9666667;8.9833333;9.0000000;9.0166667;9.0333333;9.0500000;9.0666667;9.0833333;9.1000000;9.1166667;9.1333333;9.1500000;9.1666667;9.1833333;9.2000000;9.2166667;9.2333333;9.2500000;9.2666667;9.2833333;9.3000000;9.3166667;9.3333333;9.3500000;9.3666667;9.3833333;9.4000000;9.4166667;9.4333333;9.4500000;9.4666667;9.4833333;9.5000000;9.5166667;9.5333333;9.5500000;9.5666667;9.5833333;9.6000000;9.6166667;9.6333333;9.6500000;9.6666667;9.6833333;9.7000000;9.7166667;9.7333333;9.7500000;9.7666667;9.7833333;9.8000000;9.8166667;9.8333333;9.8500000;9.8666667;9.8833333;9.9000000;9.9166667;9.9333333;9.9500000;9.9666667;9.9833333;10.0000000;10.0166667;10.0333333;10.0500000;10.0666667;10.0833333;10.1000000;10.1166667;10.1333333;10.1500000;10.1666667;10.1833333;10.2000000;10.2166667;10.2333333;10.2500000;10.2666667;10.2833333;10.3000000;10.3166667;10.3333333;10.3500000;10.3666667;10.3833333;10.4000000;10.4166667;10.4333333;10.4500000;10.4666667;10.4833333;10.5000000;10.5166667;10.5333333;10.5500000;10.5666667;10.5833333;10.6000000;10.6166667;10.6333333;10.6500000;10.6666667;10.6833333;10.7000000;10.7166667;10.7333333;10.7500000;10.7666667;10.7833333;10.8000000;10.8166667;10.8333333;10.8500000;10.8666667;10.8833333;10.9000000;10.9166667;10.9333333;10.9500000;10.9666667;10.9833333;11.0000000;11.0166667;11.0333333;11.0500000;11.0666667;11.0833333;11.1000000;11.1166667;11.1333333;11.1500000;11.1666667;11.1833333;11.2000000;11.2166667;11.2333333;11.2500000;11.2666667;11.2833333;11.3000000;11.3166667;11.3333333;11.3500000;11.3666667;11.3833333;11.4000000;11.4166667;11.4333333;11.4500000;11.4666667;11.4833333;11.5000000;11.5166667;11.5333333;11.5500000;11.5666667;11.5833333;11.6000000;11.6166667;11.6333333;11.6500000;11.6666667;11.6833333;11.7000000;11.7166667;11.7333333;11.7500000;11.7666667;11.7833333;11.8000000;11.8166667;11.8333333;11.8500000;11.8666667;11.8833333;11.9000000;11.9166667;11.9333333;11.9500000;11.9666667;11.9833333;12.0000000;12.0166667;12.0333333;12.0500000;12.0666667;12.0833333;12.1000000;12.1166667;12.1333333;12.1500000;12.1666667;12.1833333;12.2000000;12.2166667;12.2333333;12.2500000;12.2666667;12.2833333;12.3000000;12.3166667;12.3333333;12.3500000;12.3666667;12.3833333;12.4000000;12.4166667;12.4333333;12.4500000;12.4666667;12.4833333;12.5000000;12.5166667;12.5333333;12.5500000;12.5666667;12.5833333;12.6000000;12.6166667;12.6333333;12.6500000;12.6666667;12.6833333;12.7000000;12.7166667;12.7333333;12.7500000;12.7666667;12.7833333;12.8000000;12.8166667;12.8333333;12.8500000;12.8666667;12.8833333;12.9000000;12.9166667;12.9333333;12.9500000;12.9666667;12.9833333;13.0000000;13.0166667;13.0333333;13.0500000;13.0666667;13.0833333;13.1000000;13.1166667;13.1333333;13.1500000;13.1666667;13.1833333;13.2000000;13.2166667;13.2333333;13.2500000;13.2666667;13.2833333;13.3000000;13.3166667;13.3333333;13.3500000;13.3666667;13.3833333;13.4000000;13.4166667;13.4333333;13.4500000;13.4666667;13.4833333;13.5000000;13.5166667;13.5333333;13.5500000;13.5666667;13.5833333;13.6000000;13.6166667;13.6333333;13.6500000;13.6666667;13.6833333;13.7000000;13.7166667;13.7333333;13.7500000;13.7666667;13.7833333;13.8000000;13.8166667;13.8333333;13.8500000;13.8666667;13.8833333;13.9000000;13.9166667;13.9333333;13.9500000;13.9666667;13.9833333;14.0000000;14.0166667;14.0333333;14.0500000;14.0666667;14.0833333;14.1000000;14.1166667;14.1333333;14.1500000;14.1666667;14.1833333;14.2000000;14.2166667;14.2333333;14.2500000;14.2666667;14.2833333;14.3000000;14.3166667;14.3333333;14.3500000;14.3666667;14.3833333;14.4000000;14.4166667;14.4333333;14.4500000;14.4666667;14.4833333;14.5000000;14.5166667;14.5333333;14.5500000;14.5666667;14.5833333;14.6000000;14.6166667;14.6333333;14.6500000;14.6666667;14.6833333;14.7000000;14.7166667;14.7333333;14.7500000;14.7666667;14.7833333;14.8000000;14.8166667;14.8333333;14.8500000;14.8666667;14.8833333;14.9000000;14.9166667;14.9333333;14.9500000;14.9666667;14.9833333;15.0000000;15.0166667;15.0333333;15.0500000;15.0666667;15.0833333;15.1000000;15.1166667;15.1333333;15.1500000;15.1666667;15.1833333;15.2000000;15.2166667;15.2333333;15.2500000;15.2666667;15.2833333;15.3000000;15.3166667;15.3333333;15.3500000;15.3666667;15.3833333;15.4000000;15.4166667;15.4333333;15.4500000;15.4666667;15.4833333;15.5000000;15.5166667;15.5333333;15.5500000;15.5666667;15.5833333;15.6000000;15.6166667;15.6333333;15.6500000;15.6666667;15.6833333;15.7000000;15.7166667;15.7333333;15.7500000;15.7666667;15.7833333;15.8000000;15.8166667;15.8333333;15.8500000;15.8666667;15.8833333;15.9000000;15.9166667;15.9333333;15.9500000;15.9666667;15.9833333;16.0000000;16.0166667;16.0333333;16.0500000;16.0666667;16.0833333;16.1000000;16.1166667;16.1333333;16.1500000;16.1666667;16.1833333;16.2000000;16.2166667;16.2333333;16.2500000;16.2666667;16.2833333;16.3000000;16.3166667;16.3333333;16.3500000;16.3666667;16.3833333;16.4000000;16.4166667;16.4333333;16.4500000;16.4666667;16.4833333;16.5000000;16.5166667;16.5333333;16.5500000;16.5666667;16.5833333;16.6000000;16.6166667;16.6333333;16.6500000;16.6666667;16.6833333;16.7000000;16.7166667;16.7333333;16.7500000;16.7666667;16.7833333;16.8000000;16.8166667;16.8333333;16.8500000;16.8666667;16.8833333;16.9000000;16.9166667;16.9333333;16.9500000;16.9666667;16.9833333;17.0000000;17.0166667;17.0333333;17.0500000;17.0666667;17.0833333;17.1000000;17.1166667;17.1333333;17.1500000;17.1666667;17.1833333;17.2000000;17.2166667;17.2333333;17.2500000;17.2666667;17.2833333;17.3000000;17.3166667;17.3333333;17.3500000;17.3666667;17.3833333;17.4000000;17.4166667;17.4333333;17.4500000;17.4666667;17.4833333;17.5000000;17.5166667;17.5333333;17.5500000;17.5666667;17.5833333;17.6000000;17.6166667;17.6333333;17.6500000;17.6666667;17.6833333;17.7000000;17.7166667;17.7333333;17.7500000;17.7666667;17.7833333;17.8000000;17.8166667;17.8333333;17.8500000;17.8666667;17.8833333;17.9000000;17.9166667;17.9333333;17.9500000;17.9666667;17.9833333;18.0000000;18.0166667;18.0333333;18.0500000;18.0666667;18.0833333;18.1000000;18.1166667;18.1333333;18.1500000;18.1666667;18.1833333;18.2000000;18.2166667;18.2333333;18.2500000;18.2666667;18.2833333;18.3000000;18.3166667;18.3333333;18.3500000;18.3666667;18.3833333;18.4000000;18.4166667;18.4333333;18.4500000;18.4666667;18.4833333;18.5000000;18.5166667;18.5333333;18.5500000;18.5666667;18.5833333;18.6000000;18.6166667;18.6333333;18.6500000;18.6666667;18.6833333;18.7000000;18.7166667;18.7333333;18.7500000;18.7666667;18.7833333;18.8000000;18.8166667;18.8333333;18.8500000;18.8666667;18.8833333;18.9000000;18.9166667;18.9333333;18.9500000;18.9666667;18.9833333;19.0000000;19.0166667;19.0333333;19.0500000;19.0666667;19.0833333;19.1000000;19.1166667;19.1333333;19.1500000;19.1666667;19.1833333;19.2000000;19.2166667;19.2333333;19.2500000;19.2666667;19.2833333;19.3000000;19.3166667;19.3333333;19.3500000;19.3666667;19.3833333;19.4000000;19.4166667;19.4333333;19.4500000;19.4666667;19.4833333;19.5000000;19.5166667;19.5333333;19.5500000;19.5666667;19.5833333;19.6000000;19.6166667;19.6333333;19.6500000;19.6666667;19.6833333;19.7000000;19.7166667;19.7333333;19.7500000;19.7666667;19.7833333;19.8000000;19.8166667;19.8333333;19.8500000;19.8666667;19.8833333;19.9000000;19.9166667;19.9333333;19.9500000;19.9666667;19.9833333;20.0000000;20.0166667;20.0333333;20.0500000;20.0666667;20.0833333;20.1000000;20.1166667;20.1333333;20.1500000;20.1666667;20.1833333;20.2000000;20.2166667;20.2333333;20.2500000;20.2666667;20.2833333;20.3000000;20.3166667;20.3333333;20.3500000;20.3666667;20.3833333;20.4000000;20.4166667;20.4333333;20.4500000;20.4666667;20.4833333;20.5000000;20.5166667;20.5333333;20.5500000;20.5666667;20.5833333;20.6000000;20.6166667;20.6333333;20.6500000;20.6666667;20.6833333;20.7000000;20.7166667;20.7333333;20.7500000;20.7666667;20.7833333;20.8000000;20.8166667;20.8333333;20.8500000;20.8666667;20.8833333;20.9000000;20.9166667;20.9333333;20.9500000;20.9666667;20.9833333;21.0000000;21.0166667;21.0333333;21.0500000;21.0666667;21.0833333;21.1000000;21.1166667;21.1333333;21.1500000;21.1666667;21.1833333;21.2000000;21.2166667;21.2333333;21.2500000;21.2666667;21.2833333;21.3000000;21.3166667;21.3333333;21.3500000;21.3666667;21.3833333;21.4000000;21.4166667;21.4333333;21.4500000;21.4666667;21.4833333;21.5000000;21.5166667;21.5333333;21.5500000;21.5666667;21.5833333;21.6000000;21.6166667;21.6333333;21.6500000;21.6666667;21.6833333;21.7000000;21.7166667;21.7333333;21.7500000;21.7666667;21.7833333;21.8000000;21.8166667;21.8333333;21.8500000;21.8666667;21.8833333;21.9000000;21.9166667;21.9333333;21.9500000;21.9666667;21.9833333;22.0000000;22.0166667;22.0333333;22.0500000;22.0666667;22.0833333;22.1000000;22.1166667;22.1333333;22.1500000;22.1666667;22.1833333;22.2000000;22.2166667;22.2333333;22.2500000;22.2666667;22.2833333;22.3000000;22.3166667;22.3333333;22.3500000;22.3666667;22.3833333;22.4000000;22.4166667;22.4333333;22.4500000;22.4666667;22.4833333;22.5000000;22.5166667;22.5333333;22.5500000;22.5666667;22.5833333;22.6000000;22.6166667;22.6333333;22.6500000;22.6666667;22.6833333;22.7000000;22.7166667;22.7333333;22.7500000;22.7666667;22.7833333;22.8000000;22.8166667;22.8333333;22.8500000;22.8666667;22.8833333;22.9000000;22.9166667;22.9333333;22.9500000;22.9666667;22.9833333;23.0000000;23.0166667;23.0333333;23.0500000;23.0666667;23.0833333;23.1000000;23.1166667;23.1333333;23.1500000;23.1666667;23.1833333;23.2000000;23.2166667;23.2333333;23.2500000;23.2666667;23.2833333;23.3000000;23.3166667;23.3333333;23.3500000;23.3666667;23.3833333;23.4000000;23.4166667;23.4333333;23.4500000;23.4666667;23.4833333;23.5000000;23.5166667;23.5333333;23.5500000;23.5666667;23.5833333;23.6000000;23.6166667;23.6333333;23.6500000;23.6666667;23.6833333;23.7000000;23.7166667;23.7333333;23.7500000;23.7666667;23.7833333;23.8000000;23.8166667;23.8333333;23.8500000;23.8666667;23.8833333;23.9000000;23.9166667;23.9333333;23.9500000;23.9666667;23.9833333
