'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
'air_conditioner';'ac';0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'lighting';'lux';135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314;135374.1314
'fridge';'frg';193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325;193577.98883815325
'freezer';'frz';0.0;199627.3009893456;0.0;199627.3009893456;0.0;199627.3009893456;0.0;0.0;0.0;0.0;199627.3009893456;0.0;0.0;199627.3009893456;0.0;199627.3009893456;0.0;0.0;0.0;199627.3009893456;0.0;0.0;0.0;199627.3009893456;199627.3009893456;0.0;0.0;0.0;0.0;0.0;0.0;199627.3009893456;199627.3009893456;0.0;0.0;0.0;199627.3009893456;0.0;199627.3009893456;0.0;0.0;0.0;0.0;199627.3009893456;0.0;0.0;199627.3009893456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199627.3009893456;0.0;0.0;0.0;0.0;0.0;199627.3009893456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199627.3009893456;0.0;0.0;0.0;0.0;0.0;199627.3009893456;0.0;199627.3009893456;199627.3009893456;0.0;0.0;0.0;0.0;0.0;199627.3009893456;199627.3009893456;0.0;0.0;0.0;199627.3009893456;0.0;199627.3009893456;0.0;0.0;199627.3009893456;199627.3009893456;0.0;199627.3009893456;0.0
'electric_oven';'elo';65842.92237442922;68977.16894977169;65225.57077625571;65534.24657534246;67267.5799086758;64584.47488584474;69760.7305936073;63492.237442922386;68051.14155251141;65510.50228310503;67101.36986301371;66935.15981735161;65842.92237442922;65225.5707762557;65842.92237442921;69452.05479452055;67718.72146118723;66935.15981735161;63492.237442922386;68051.14155251143;69594.52054794521;63824.65753424658;63967.12328767123;65842.92237442922;66792.69406392695;66317.80821917808;67884.93150684933;66626.48401826485;67552.51141552512;67243.83561643836;68502.28310502284;65842.92237442921;67243.83561643836;67410.04566210046;64442.0091324201;67872.49402043922;68489.84561861273;65368.036529680365;68027.39726027397;65676.71232876713;70686.75799086757;68810.95890410959;66460.27397260274;69119.63470319635;67410.04566210046;66317.80821917808;65700.45662100457;66317.80821917808;65842.92237442922;62233.7899543379;68193.60730593608;63967.12328767124;65700.45662100456;66151.59817351599;65059.36073059362;66009.13242009134;62566.21004566211;64442.0091324201;64750.684931506854;64299.54337899544;67718.72146118722;65534.24657534246;66626.48401826485;67101.3698630137;64893.150684931505;68193.60730593608;63653.21569537961;67576.25570776257;66935.15981735161;66768.9497716895;65842.92237442921;63658.44748858448;63035.680525514705;67101.36986301371;67243.83561643836;67243.83561643836;68977.16894977169;68977.16894977169;66009.13242009134;62400.00000000001;66460.27397260274;65842.92237442922;68668.49315068492;67576.25570776257;64608.21917808219;66151.59817351597;64442.0091324201;64442.0091324201;66447.21461187216;66626.48401826485;67243.83561643836;68810.9589041096;63349.77168949772;64570.96520233035;63207.30593607307;65676.71232876713;66146.61953159522;66626.48401826483;65225.5707762557;66151.59817351597
'microwave_oven';'mwo';25330.01245330013;0.0;0.0;0.0;26226.650062266504;23850.560398505604;23267.745952677466;23850.560398505604;22684.931506849316;26226.650062266504;0.0;23267.745952677462;24747.198007471983;23267.745952677462;23267.745952677462;0.0;0.0;26226.650062266504;25643.83561643836;23850.560398505604;24747.198007471987;0.0;26226.650062266504;24164.38356164384;25330.01245330013;23267.745952677466;25643.83561643836;22684.931506849316;26809.464508094647;24747.198007471987;0.0;26226.650062266504;24164.38356164384;0.0;0.0;26226.650062266504;24164.38356164384;25643.83561643836;24747.198007471987;23850.560398505604;24164.38356164384;24747.198007471987;24164.38356164384;24747.198007471987;26226.650062266504;23850.560398505608;0.0;22684.93150684932;26226.650062266504;23267.745952677462;25643.83561643836;25330.01245330013;0.0;23267.745952677462;23267.745952677466;25643.83561643836;25330.01245330013;23267.745952677466;0.0;0.0;25330.01245330013;0.0;0.0;24164.38356164384;25330.01245330013;22684.931506849316;26226.650062266504;24747.198007471987;25330.01245330013;0.0;26226.650062266504;24164.38356164384;0.0;22684.93150684932;22684.93150684932;25330.01245330013;25643.83561643836;22684.93150684932;23850.560398505604;22684.931506849316;0.0;0.0;23850.560398505608;23850.560398505608;0.0;24747.198007471987;23850.560398505604;0.0;0.0;24747.198007471987;0.0;24747.198007471987;23850.560398505608;24747.198007471987;26809.464508094647;23850.560398505604;23850.560398505608;24747.198007471987;23850.560398505608;0.0
'electric_boiler';'bo';0.0;775720.4151100041;0.0;0.0;790343.0136986303;0.0;0.0;0.0;0.0;0.0;776831.6761891649;0.0;0.0;0.0;0.0;0.0;0.0;779652.4981069731;0.0;0.0;0.0;0.0;789231.7808219179;780242.2633716527;0.0;0.0;796583.0136986302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;784701.3698630137;781875.0194234309;0.0;0.0;780749.5123287671;0.0;0.0;0.0;789744.6575342466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;783590.1369863013;0.0;770069.9178082192;0.0;787522.1917808219;0.0;0.0;0.0;781875.0194234309;786923.8356164383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;791454.2465753426;0.0;0.0;802219.073449439;0.0;0.0;781367.6712328767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;787522.1917808219;0.0;784701.3698630137;0.0;0.0;0.0;0.0;0.0;787522.1917808219;0.0;0.0;0.0
'iron';'ir';45093.698630136976;40832.87671232876;43140.821917808214;42371.50684931506;46277.2602739726;41602.191780821915;40063.56164383561;45507.94520547945;42785.75342465753;43555.068493150684;42785.75342465753;42371.50684931506;43555.068493150684;38879.99999999999;38110.68493150684;46691.506849315054;41602.191780821915;40832.87671232876;45093.69863013698;40063.56164383561;44324.38356164383;47460.82191780821;43555.068493150684;45507.94520547945;44324.38356164383;48230.13698630135;41602.191780821915;46277.2602739726;44324.38356164383;38879.99999999999;43555.068493150684;42371.50684931506;40418.63013698629;48230.13698630135;45507.94520547945;48230.13698630135;44738.6301369863;40063.56164383561;43555.068493150684;39649.315068493146;40832.87671232876;40418.63013698629;42785.75342465753;41602.191780821915;42016.43835616438;44324.38356164383;47046.57534246575;39649.315068493146;46691.506849315054;42371.50684931506;41187.945205479446;43555.068493150684;42371.50684931506;38879.99999999999;41472.0;42016.43835616438;44324.38356164383;38879.99999999999;44324.38356164383;40832.87671232876;43140.82191780822;40418.63013698629;46691.506849315054;42016.43835616438;45922.1917808219;41602.191780821915;43555.068493150684;41602.191780821915;42371.50684931506;46691.506849315054;40832.87671232876;42371.50684931506;39017.37769080236;44738.6301369863;41602.191780821915;44738.6301369863;46277.2602739726;46277.2602739726;40008.610567514675;42785.75342465753;40832.87671232876;40063.56164383561;47460.82191780821;40832.87671232876;40832.87671232876;44324.38356164383;42785.75342465753;43555.068493150684;43555.068493150684;46277.2602739726;45507.94520547945;43969.315068493146;39649.315068493146;42785.75342465753;38879.99999999999;48230.13698630135;43140.821917808214;42016.43835616438;39649.315068493146;38110.68493150684
'vacuum_cleaner';'vc';13610.95890410959;14252.054794520547;15558.904109589039;14252.054794520547;15558.904109589039;15558.904109589039;13610.95890410959;15879.452054794518;14252.054794520547;14745.205479452054;15558.904109589039;15879.452054794518;14424.657534246573;14745.205479452054;15238.35616438356;13931.506849315068;14745.205479452054;15879.452054794518;14745.205479452054;13610.95890410959;15879.452054794518;13931.506849315068;14424.657534246573;15879.452054794518;13610.95890410959;13610.95890410959;13610.95890410959;14252.054794520547;13610.95890410959;15558.904109589039;14745.205479452054;14745.205479452054;13610.95890410959;13610.95890410959;15238.35616438356;13610.95890410959;13610.95890410959;13610.95890410959;14424.657534246573;14424.657534246573;13610.95890410959;14424.657534246573;15065.75342465753;14424.657534246573;15238.35616438356;13610.95890410959;13610.95890410959;14424.657534246573;15558.904109589039;15558.904109589039;14745.205479452054;15558.904109589039;15558.904109589039;14745.205479452054;15065.75342465753;15558.904109589039;15558.904109589039;14424.657534246573;14252.054794520547;15065.75342465753;15238.35616438356;14745.205479452054;15238.35616438356;14424.657534246573;15558.904109589039;13610.95890410959;15065.75342465753;15879.452054794518;15558.904109589039;14424.657534246573;15558.904109589039;14745.205479452054;14424.657534246573;15065.75342465753;15558.904109589039;14424.657534246573;14252.054794520547;14424.657534246573;14424.657534246573;14745.205479452054;15065.75342465753;15558.904109589039;15065.75342465753;15558.904109589039;15558.904109589039;14745.205479452054;14424.657534246573;14252.054794520547;14424.657534246573;15238.35616438356;15238.35616438356;13931.506849315068;15065.75342465753;13931.506849315068;15238.35616438356;15879.452054794518;13610.95890410959;14424.657534246573;15558.904109589039;15879.452054794518
'washing_machine';'wm';91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764632;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91436.764524579;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764632;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764632;91564.63262764635;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764635;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764635;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764635;91564.63262764635;91564.63262764634;91564.63262764634;91564.63262764632;91564.63262764634;91564.63262764635;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764634;91564.63262764635;90980.09272790996;91564.63262764634
